work_id,concept_id,relation
W3011081894,genetics,hasConcept
W3011081894,mutant,hasConcept
W3011081894,anthropology,hasConcept
W3011081894,demography,hasConcept
W3011081894,population,hasConcept
W3011081894,sociology,hasConcept
W3037808763,gene_duplication,hasConcept
W3037808763,gene,hasConcept
W3037808763,biology,hasConcept
W3037808763,genome,hasConcept
W3037808763,genetics,hasConcept
W3037808763,lineage_(genetic),hasConcept
W3037808763,function_(biology),hasConcept
W3037808763,evolutionary_biology,hasConcept
W3037808763,saccharomyces_cerevisiae,hasConcept
W3037808763,organism,hasConcept
W3037808763,computational_biology,hasConcept
W3035248535,neanderthal,hasConcept
W3035248535,genome,hasConcept
W3035248535,biology,hasConcept
W3035248535,cave,hasConcept
W3035248535,evolutionary_biology,hasConcept
W3035248535,hominidae,hasConcept
W3035248535,ancient_dna,hasConcept
W3035248535,gene,hasConcept
W3035248535,genetics,hasConcept
W3035248535,biological_evolution,hasConcept
W3035248535,geography,hasConcept
W3035248535,archaeology,hasConcept
W3035248535,population,hasConcept
W3035248535,ecology,hasConcept
W3035248535,sociology,hasConcept
W3035248535,demography,hasConcept
W3129916067,symbiosis,hasConcept
W3129916067,biology,hasConcept
W3129916067,evolutionary_biology,hasConcept
W3129916067,ecology,hasConcept
W3129916067,bacteria,hasConcept
W3129916067,genetics,hasConcept
W3096197416,wolbachia,hasConcept
W3096197416,host_(biology),hasConcept
W3096197416,biology,hasConcept
W3096197416,evolutionary_biology,hasConcept
W3096197416,transmission_(telecommunications),hasConcept
W3096197416,ecology,hasConcept
W3096197416,zoology,hasConcept
W3096197416,computer_science,hasConcept
W3096197416,telecommunications,hasConcept
W3092697065,drosophila_melanogaster,hasConcept
W3092697065,biology,hasConcept
W3092697065,sperm_competition,hasConcept
W3092697065,melanogaster,hasConcept
W3092697065,sexual_selection,hasConcept
W3092697065,sperm,hasConcept
W3092697065,evolutionary_biology,hasConcept
W3092697065,proteome,hasConcept
W3092697065,sexual_conflict,hasConcept
W3092697065,mating,hasConcept
W3092697065,genetics,hasConcept
W3092697065,gene,hasConcept
W4285173471,biology,hasConcept
W4285173471,myb,hasConcept
W4285173471,genome,hasConcept
W4285173471,evolutionary_biology,hasConcept
W4285173471,gene,hasConcept
W4285173471,lineage_(genetic),hasConcept
W4285173471,genetics,hasConcept
W4285173471,gene_family,hasConcept
W4285173471,diversification_(marketing_strategy),hasConcept
W4285173471,transcription_factor,hasConcept
W4285173471,computational_biology,hasConcept
W4285173471,business,hasConcept
W4285173471,marketing,hasConcept
W4322767187,biology,hasConcept
W4322767187,krill,hasConcept
W4322767187,antarctic_krill,hasConcept
W4322767187,population,hasConcept
W4322767187,evolutionary_biology,hasConcept
W4322767187,genome,hasConcept
W4322767187,ecology,hasConcept
W4322767187,zoology,hasConcept
W4322767187,fishery,hasConcept
W4322767187,genetics,hasConcept
W4322767187,gene,hasConcept
W4322767187,demography,hasConcept
W4322767187,sociology,hasConcept
W4390608966,phylogenetic_tree,hasConcept
W4390608966,phylogenetic_comparative_methods,hasConcept
W4390608966,diversification_(marketing_strategy),hasConcept
W4390608966,evolutionary_biology,hasConcept
W4390608966,biology,hasConcept
W4390608966,trait,hasConcept
W4390608966,phylogenetics,hasConcept
W4390608966,tree_(set_theory),hasConcept
W4390608966,comparative_biology,hasConcept
W4390608966,data_science,hasConcept
W4390608966,r_package,hasConcept
W4390608966,phylogenetic_network,hasConcept
W4390608966,range_(aeronautics),hasConcept
W4390608966,workflow,hasConcept
W4390608966,ecology,hasConcept
W4390608966,computer_science,hasConcept
W4390608966,database,hasConcept
W4390608966,mathematics,hasConcept
W4390608966,genetics,hasConcept
W4390608966,marketing,hasConcept
W4390608966,mathematical_analysis,hasConcept
W4390608966,programming_language,hasConcept
W4390608966,materials_science,hasConcept
W4390608966,computational_science,hasConcept
W4390608966,gene,hasConcept
W4390608966,business,hasConcept
W4390608966,composite_material,hasConcept
W3036843213,introgression,hasConcept
W3036843213,biology,hasConcept
W3036843213,coalescent_theory,hasConcept
W3036843213,evolutionary_biology,hasConcept
W3036843213,haplotype,hasConcept
W3036843213,pairwise_comparison,hasConcept
W3036843213,genome,hasConcept
W3036843213,genetics,hasConcept
W3036843213,allele,hasConcept
W3036843213,phylogenetics,hasConcept
W3036843213,gene,hasConcept
W3036843213,artificial_intelligence,hasConcept
W3036843213,computer_science,hasConcept
W3194408081,theobroma,hasConcept
W3194408081,biology,hasConcept
W3194408081,adaptation_(eye),hasConcept
W3194408081,local_adaptation,hasConcept
W3194408081,domestication,hasConcept
W3194408081,evolutionary_biology,hasConcept
W3194408081,genome,hasConcept
W3194408081,genetic_fitness,hasConcept
W3194408081,genetics,hasConcept
W3194408081,genetic_algorithm,hasConcept
W3194408081,gene,hasConcept
W3194408081,population,hasConcept
W3194408081,botany,hasConcept
W3194408081,sociology,hasConcept
W3194408081,demography,hasConcept
W3194408081,neuroscience,hasConcept
W3122540149,biology,hasConcept
W3122540149,polyploid,hasConcept
W3122540149,abiotic_component,hasConcept
W3122540149,evolutionary_biology,hasConcept
W3122540149,genome,hasConcept
W3122540149,ecology,hasConcept
W3122540149,plant_evolution,hasConcept
W3122540149,biotic_component,hasConcept
W3122540149,extinction_(optical_mineralogy),hasConcept
W3122540149,diversification_(marketing_strategy),hasConcept
W3122540149,biotic_stress,hasConcept
W3122540149,abiotic_stress,hasConcept
W3122540149,genetics,hasConcept
W3122540149,gene,hasConcept
W3122540149,paleontology,hasConcept
W3122540149,marketing,hasConcept
W3122540149,business,hasConcept
W3028688800,bronze_age,hasConcept
W3028688800,geography,hasConcept
W3028688800,period_(music),hasConcept
W3028688800,gene_flow,hasConcept
W3028688800,ancient_dna,hasConcept
W3028688800,evolutionary_biology,hasConcept
W3028688800,human_migration,hasConcept
W3028688800,gene_pool,hasConcept
W3028688800,biology,hasConcept
W3028688800,genome,hasConcept
W3028688800,demographic_history,hasConcept
W3028688800,genetic_genealogy,hasConcept
W3028688800,demography,hasConcept
W3028688800,archaeology,hasConcept
W3028688800,genetics,hasConcept
W3028688800,genetic_variation,hasConcept
W3028688800,population,hasConcept
W3028688800,gene,hasConcept
W3028688800,genetic_diversity,hasConcept
W3028688800,sociology,hasConcept
W3028688800,acoustics,hasConcept
W3028688800,physics,hasConcept
W2999733722,vertebrate,hasConcept
W2999733722,biology,hasConcept
W2999733722,evolutionary_biology,hasConcept
W2999733722,context_(archaeology),hasConcept
W2999733722,ectotherm,hasConcept
W2999733722,adaptation_(eye),hasConcept
W2999733722,zoology,hasConcept
W2999733722,paleontology,hasConcept
W2999733722,neuroscience,hasConcept
W2999733722,genetics,hasConcept
W2999733722,gene,hasConcept
W3215308585,bottleneck,hasConcept
W3215308585,population,hasConcept
W3215308585,attractor,hasConcept
W3215308585,fixation_(population_genetics),hasConcept
W3215308585,population_bottleneck,hasConcept
W3215308585,intuition,hasConcept
W3215308585,population_size,hasConcept
W3215308585,evolutionary_biology,hasConcept
W3215308585,statistical_physics,hasConcept
W3215308585,biology,hasConcept
W3215308585,coronavirus_disease_2019_(covid-19),hasConcept
W3215308585,evolutionary_dynamics,hasConcept
W3215308585,computer_science,hasConcept
W3215308585,demography,hasConcept
W3215308585,econometrics,hasConcept
W3215308585,physics,hasConcept
W3215308585,genetics,hasConcept
W3215308585,mathematics,hasConcept
W3215308585,psychology,hasConcept
W3215308585,medicine,hasConcept
W3215308585,sociology,hasConcept
W3215308585,cognitive_science,hasConcept
W3215308585,gene,hasConcept
W3215308585,mathematical_analysis,hasConcept
W3215308585,microsatellite,hasConcept
W3215308585,pathology,hasConcept
W3215308585,disease,hasConcept
W3215308585,allele,hasConcept
W3215308585,embedded_system,hasConcept
W3215308585,infectious_disease_(medical_specialty),hasConcept
W3124204293,biology,hasConcept
W3124204293,experimental_evolution,hasConcept
W3124204293,adaptation_(eye),hasConcept
W3124204293,ploidy,hasConcept
W3124204293,evolutionary_biology,hasConcept
W3124204293,genetics,hasConcept
W3124204293,fixation_(population_genetics),hasConcept
W3124204293,evolutionary_dynamics,hasConcept
W3124204293,loss_of_heterozygosity,hasConcept
W3124204293,phenotype,hasConcept
W3124204293,saccharomyces_cerevisiae,hasConcept
W3124204293,genetic_fitness,hasConcept
W3124204293,phenotypic_trait,hasConcept
W3124204293,allele,hasConcept
W3124204293,biological_evolution,hasConcept
W3124204293,yeast,hasConcept
W3124204293,gene,hasConcept
W3124204293,population,hasConcept
W3124204293,sociology,hasConcept
W3124204293,neuroscience,hasConcept
W3124204293,demography,hasConcept
W3094651023,adaptation_(eye),hasConcept
W3094651023,trait,hasConcept
W3094651023,range_(aeronautics),hasConcept
W3094651023,divergence_(linguistics),hasConcept
W3094651023,local_adaptation,hasConcept
W3094651023,evolutionary_biology,hasConcept
W3094651023,genetic_fitness,hasConcept
W3094651023,biology,hasConcept
W3094651023,computer_science,hasConcept
W3094651023,selection_(genetic_algorithm),hasConcept
W3094651023,artificial_intelligence,hasConcept
W3094651023,sociology,hasConcept
W3094651023,population,hasConcept
W3094651023,demography,hasConcept
W3094651023,composite_material,hasConcept
W3094651023,materials_science,hasConcept
W3094651023,programming_language,hasConcept
W3094651023,linguistics,hasConcept
W3094651023,neuroscience,hasConcept
W3094651023,philosophy,hasConcept
W3043532768,biology,hasConcept
W3043532768,epigenetics,hasConcept
W3043532768,transposable_element,hasConcept
W3043532768,genetics,hasConcept
W3043532768,evolutionary_biology,hasConcept
W3043532768,genome,hasConcept
W3043532768,gene_silencing,hasConcept
W3043532768,genome_evolution,hasConcept
W3043532768,human_evolutionary_genetics,hasConcept
W3043532768,genetic_fitness,hasConcept
W3043532768,gene,hasConcept
W4310046323,feather,hasConcept
W4310046323,context_(archaeology),hasConcept
W4310046323,evolutionary_biology,hasConcept
W4310046323,adaptability,hasConcept
W4310046323,biology,hasConcept
W4310046323,function_(biology),hasConcept
W4310046323,evolutionary_developmental_biology,hasConcept
W4310046323,biological_evolution,hasConcept
W4310046323,convergent_evolution,hasConcept
W4310046323,focus_(optics),hasConcept
W4310046323,natural_selection,hasConcept
W4310046323,ecology,hasConcept
W4310046323,zoology,hasConcept
W4310046323,selection_(genetic_algorithm),hasConcept
W4310046323,phylogenetics,hasConcept
W4310046323,computer_science,hasConcept
W4310046323,artificial_intelligence,hasConcept
W4310046323,paleontology,hasConcept
W4310046323,genetics,hasConcept
W4310046323,gene,hasConcept
W4310046323,biochemistry,hasConcept
W4310046323,optics,hasConcept
W4310046323,physics,hasConcept
W3158780063,biology,hasConcept
W3158780063,variation_(astronomy),hasConcept
W3158780063,genetic_variation,hasConcept
W3158780063,evolutionary_biology,hasConcept
W3158780063,geographic_variation,hasConcept
W3158780063,algae,hasConcept
W3158780063,ecology,hasConcept
W3158780063,genetics,hasConcept
W3158780063,demography,hasConcept
W3158780063,gene,hasConcept
W3158780063,population,hasConcept
W3158780063,physics,hasConcept
W3158780063,sociology,hasConcept
W3158780063,astrophysics,hasConcept
W3205442753,transposable_element,hasConcept
W3205442753,biology,hasConcept
W3205442753,genome,hasConcept
W3205442753,genome_evolution,hasConcept
W3205442753,transposition_(logic),hasConcept
W3205442753,genetics,hasConcept
W3205442753,evolutionary_biology,hasConcept
W3205442753,context_(archaeology),hasConcept
W3205442753,genome_size,hasConcept
W3205442753,noncoding_dna,hasConcept
W3205442753,gene,hasConcept
W3205442753,philosophy,hasConcept
W3205442753,paleontology,hasConcept
W3205442753,linguistics,hasConcept
W3000361107,biology,hasConcept
W3000361107,pedigree_chart,hasConcept
W3000361107,conservation_genetics,hasConcept
W3000361107,evolutionary_biology,hasConcept
W3000361107,endangered_species,hasConcept
W3000361107,inbreeding,hasConcept
W3000361107,threatened_species,hasConcept
W3000361107,captive_breeding,hasConcept
W3000361107,genetics,hasConcept
W3000361107,microsatellite,hasConcept
W3000361107,ecology,hasConcept
W3000361107,population,hasConcept
W3000361107,demography,hasConcept
W3000361107,allele,hasConcept
W3000361107,sociology,hasConcept
W3000361107,gene,hasConcept
W3000361107,habitat,hasConcept
W3041742174,genome,hasConcept
W3041742174,biology,hasConcept
W3041742174,mitochondrial_dna,hasConcept
W3041742174,plastid,hasConcept
W3041742174,evolutionary_biology,hasConcept
W3041742174,genetics,hasConcept
W3041742174,computational_biology,hasConcept
W3041742174,gene,hasConcept
W3041742174,chloroplast,hasConcept
W3216873694,microbiome,hasConcept
W3216873694,metagenomics,hasConcept
W3216873694,taxon,hasConcept
W3216873694,biology,hasConcept
W3216873694,phylum,hasConcept
W3216873694,evolutionary_biology,hasConcept
W3216873694,taxonomic_rank,hasConcept
W3216873694,ecology,hasConcept
W3216873694,abundance_(ecology),hasConcept
W3216873694,core_(optical_fiber),hasConcept
W3216873694,human_microbiome_project,hasConcept
W3216873694,computational_biology,hasConcept
W3216873694,human_microbiome,hasConcept
W3216873694,computer_science,hasConcept
W3216873694,bioinformatics,hasConcept
W3216873694,genetics,hasConcept
W3216873694,gene,hasConcept
W3216873694,telecommunications,hasConcept
W3216873694,bacteria,hasConcept
W3044161677,phylogenetics,hasConcept
W3044161677,algae,hasConcept
W3044161677,biology,hasConcept
W3044161677,brown_algae,hasConcept
W3044161677,evolutionary_biology,hasConcept
W3044161677,botany,hasConcept
W3044161677,ecology,hasConcept
W3044161677,zoology,hasConcept
W3044161677,genetics,hasConcept
W3044161677,gene,hasConcept
W3047286145,biology,hasConcept
W3047286145,inference,hasConcept
W3047286145,gene_flow,hasConcept
W3047286145,evolutionary_biology,hasConcept
W3047286145,genetics,hasConcept
W3047286145,gene,hasConcept
W3047286145,demography,hasConcept
W3047286145,genetic_variation,hasConcept
W3047286145,sociology,hasConcept
W3047286145,epistemology,hasConcept
W3047286145,philosophy,hasConcept
W3132644980,genetic_diversity,hasConcept
W3132644980,conservation_genetics,hasConcept
W3132644980,extinction_(optical_mineralogy),hasConcept
W3132644980,ecology,hasConcept
W3132644980,biology,hasConcept
W3132644980,evolutionary_biology,hasConcept
W3132644980,extinction_event,hasConcept
W3132644980,diversity_(politics),hasConcept
W3132644980,population,hasConcept
W3132644980,genetics,hasConcept
W3132644980,demography,hasConcept
W3132644980,gene,hasConcept
W3132644980,sociology,hasConcept
W3132644980,allele,hasConcept
W3132644980,biological_dispersal,hasConcept
W3132644980,anthropology,hasConcept
W3132644980,paleontology,hasConcept
W3132644980,microsatellite,hasConcept
W3028058903,climate_change,hasConcept
W3028058903,diversity_(politics),hasConcept
W3028058903,genetic_diversity,hasConcept
W3028058903,evolutionary_biology,hasConcept
W3028058903,distribution_(mathematics),hasConcept
W3028058903,biology,hasConcept
W3028058903,ecology,hasConcept
W3028058903,geography,hasConcept
W3028058903,demography,hasConcept
W3028058903,anthropology,hasConcept
W3028058903,sociology,hasConcept
W3028058903,mathematical_analysis,hasConcept
W3028058903,mathematics,hasConcept
W3028058903,population,hasConcept
W3103754182,biology,hasConcept
W3103754182,genome,hasConcept
W3103754182,genetics,hasConcept
W3103754182,clade,hasConcept
W3103754182,computational_biology,hasConcept
W3103754182,phylogenetic_tree,hasConcept
W3103754182,evolutionary_biology,hasConcept
W3103754182,phylogenetics,hasConcept
W3103754182,dna_sequencing,hasConcept
W3103754182,human_evolutionary_genetics,hasConcept
W3103754182,viral_evolution,hasConcept
W3103754182,genomics,hasConcept
W3103754182,lineage_(genetic),hasConcept
W3103754182,inference,hasConcept
W3103754182,gene,hasConcept
W3103754182,computer_science,hasConcept
W3103754182,artificial_intelligence,hasConcept
W4213358058,polyploid,hasConcept
W4213358058,macroevolution,hasConcept
W4213358058,biology,hasConcept
W4213358058,phylogenetics,hasConcept
W4213358058,evolutionary_biology,hasConcept
W4213358058,phylogenetic_tree,hasConcept
W4213358058,extant_taxon,hasConcept
W4213358058,plant_evolution,hasConcept
W4213358058,reticulate,hasConcept
W4213358058,taxon,hasConcept
W4213358058,reticulate_evolution,hasConcept
W4213358058,ploidy,hasConcept
W4213358058,ecology,hasConcept
W4213358058,botany,hasConcept
W4213358058,genome,hasConcept
W4213358058,genetics,hasConcept
W4213358058,gene,hasConcept
W3042072141,diversity_(politics),hasConcept
W3042072141,sampling_(signal_processing),hasConcept
W3042072141,genomics,hasConcept
W3042072141,evolutionary_biology,hasConcept
W3042072141,biology,hasConcept
W3042072141,computational_biology,hasConcept
W3042072141,genome,hasConcept
W3042072141,computer_science,hasConcept
W3042072141,genetics,hasConcept
W3042072141,telecommunications,hasConcept
W3042072141,sociology,hasConcept
W3042072141,anthropology,hasConcept
W3042072141,gene,hasConcept
W3042072141,detector,hasConcept
W3005785227,biology,hasConcept
W3005785227,phylogenetic_tree,hasConcept
W3005785227,phylogenetic_diversity,hasConcept
W3005785227,phylogenetics,hasConcept
W3005785227,convergent_evolution,hasConcept
W3005785227,phylum,hasConcept
W3005785227,clade,hasConcept
W3005785227,evolutionary_biology,hasConcept
W3005785227,habitat,hasConcept
W3005785227,ecology,hasConcept
W3005785227,biodiversity,hasConcept
W3005785227,ecological_selection,hasConcept
W3005785227,genome,hasConcept
W3005785227,selection_(genetic_algorithm),hasConcept
W3005785227,gene,hasConcept
W3005785227,genetics,hasConcept
W3005785227,artificial_intelligence,hasConcept
W3005785227,computer_science,hasConcept
W4306252584,octocorallia,hasConcept
W4306252584,anthozoa,hasConcept
W4306252584,biology,hasConcept
W4306252584,phylogenomics,hasConcept
W4306252584,gorgonian,hasConcept
W4306252584,paraphyly,hasConcept
W4306252584,systematics,hasConcept
W4306252584,cnidaria,hasConcept
W4306252584,evolutionary_biology,hasConcept
W4306252584,clade,hasConcept
W4306252584,ecology,hasConcept
W4306252584,zoology,hasConcept
W4306252584,phylogenetics,hasConcept
W4306252584,taxonomy_(biology),hasConcept
W4306252584,coelenterata,hasConcept
W4306252584,coral_reef,hasConcept
W4306252584,coral,hasConcept
W4306252584,genetics,hasConcept
W4306252584,gene,hasConcept
W3011864366,honeysuckle,hasConcept
W3011864366,mechanism_(biology),hasConcept
W3011864366,biology,hasConcept
W3011864366,genome,hasConcept
W3011864366,evolutionary_biology,hasConcept
W3011864366,botany,hasConcept
W3011864366,carotenoid,hasConcept
W3011864366,genetics,hasConcept
W3011864366,gene,hasConcept
W3011864366,physics,hasConcept
W3011864366,traditional_chinese_medicine,hasConcept
W3011864366,medicine,hasConcept
W3011864366,alternative_medicine,hasConcept
W3011864366,pathology,hasConcept
W3011864366,quantum_mechanics,hasConcept
W3179423943,biology,hasConcept
W3179423943,phylogenetic_tree,hasConcept
W3179423943,evolutionary_biology,hasConcept
W3179423943,pandemic,hasConcept
W3179423943,phylogenetics,hasConcept
W3179423943,negative_selection,hasConcept
W3179423943,coronavirus,hasConcept
W3179423943,genetics,hasConcept
W3179423943,genetic_diversity,hasConcept
W3179423943,epistasis,hasConcept
W3179423943,genome,hasConcept
W3179423943,computational_biology,hasConcept
W3179423943,coronavirus_disease_2019_(covid-19),hasConcept
W3179423943,gene,hasConcept
W3179423943,demography,hasConcept
W3179423943,population,hasConcept
W3179423943,pathology,hasConcept
W3179423943,infectious_disease_(medical_specialty),hasConcept
W3179423943,disease,hasConcept
W3179423943,sociology,hasConcept
W3179423943,medicine,hasConcept
W4308266113,metagenomics,hasConcept
W4308266113,biology,hasConcept
W4308266113,microbiome,hasConcept
W4308266113,genome,hasConcept
W4308266113,computational_biology,hasConcept
W4308266113,evolutionary_biology,hasConcept
W4308266113,ecology,hasConcept
W4308266113,human_microbiome,hasConcept
W4308266113,dna_sequencing,hasConcept
W4308266113,structuring,hasConcept
W4308266113,microbial_ecology,hasConcept
W4308266113,genomics,hasConcept
W4308266113,gene,hasConcept
W4308266113,genetics,hasConcept
W4308266113,bacteria,hasConcept
W4308266113,finance,hasConcept
W4308266113,economics,hasConcept
W3182508478,biology,hasConcept
W3182508478,metagenomics,hasConcept
W3182508478,human_genetics,hasConcept
W3182508478,microbiome,hasConcept
W3182508478,evolutionary_biology,hasConcept
W3182508478,akkermansia,hasConcept
W3182508478,human_microbiome,hasConcept
W3182508478,ecology,hasConcept
W3182508478,microbial_ecology,hasConcept
W3182508478,computational_biology,hasConcept
W3182508478,genomics,hasConcept
W3182508478,akkermansia_muciniphila,hasConcept
W3182508478,diversity_(politics),hasConcept
W3182508478,genetics,hasConcept
W3182508478,genome,hasConcept
W3182508478,gene,hasConcept
W3182508478,bacteria,hasConcept
W3182508478,anthropology,hasConcept
W3182508478,sociology,hasConcept
W3182508478,bacteroides,hasConcept
W3005408857,biology,hasConcept
W3005408857,genetic_architecture,hasConcept
W3005408857,atlas_(anatomy),hasConcept
W3005408857,human_genetics,hasConcept
W3005408857,architecture,hasConcept
W3005408857,computational_biology,hasConcept
W3005408857,evolutionary_biology,hasConcept
W3005408857,genome_biology,hasConcept
W3005408857,genomics,hasConcept
W3005408857,genetics,hasConcept
W3005408857,biotechnology,hasConcept
W3005408857,genome,hasConcept
W3005408857,gene,hasConcept
W3005408857,quantitative_trait_locus,hasConcept
W3005408857,paleontology,hasConcept
W3005408857,art,hasConcept
W3005408857,visual_arts,hasConcept
W3006367816,betacoronavirus,hasConcept
W3006367816,biology,hasConcept
W3006367816,epizootic,hasConcept
W3006367816,clade,hasConcept
W3006367816,phylogeography,hasConcept
W3006367816,molecular_epidemiology,hasConcept
W3006367816,evolutionary_biology,hasConcept
W3006367816,outbreak,hasConcept
W3006367816,pandemic,hasConcept
W3006367816,molecular_clock,hasConcept
W3006367816,population,hasConcept
W3006367816,phylogenetic_tree,hasConcept
W3006367816,coronavirus,hasConcept
W3006367816,phylogenetics,hasConcept
W3006367816,transmission_(telecommunications),hasConcept
W3006367816,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W3006367816,zoology,hasConcept
W3006367816,virology,hasConcept
W3006367816,coronavirus_disease_2019_(covid-19),hasConcept
W3006367816,genetics,hasConcept
W3006367816,medicine,hasConcept
W3006367816,environmental_health,hasConcept
W3006367816,genotype,hasConcept
W3006367816,disease,hasConcept
W3006367816,infectious_disease_(medical_specialty),hasConcept
W3006367816,gene,hasConcept
W3006367816,engineering,hasConcept
W3006367816,pathology,hasConcept
W3006367816,electrical_engineering,hasConcept
W3032815243,biology,hasConcept
W3032815243,microsatellite,hasConcept
W3032815243,genetic_diversity,hasConcept
W3032815243,genetics,hasConcept
W3032815243,evolutionary_biology,hasConcept
W3032815243,population,hasConcept
W3032815243,snp,hasConcept
W3032815243,single-nucleotide_polymorphism,hasConcept
W3032815243,concordance,hasConcept
W3032815243,cluster_analysis,hasConcept
W3032815243,genotype,hasConcept
W3032815243,gene,hasConcept
W3032815243,computer_science,hasConcept
W3032815243,allele,hasConcept
W3032815243,machine_learning,hasConcept
W3032815243,sociology,hasConcept
W3032815243,demography,hasConcept
W3073875730,xylem,hasConcept
W3073875730,biology,hasConcept
W3073875730,adaptation_(eye),hasConcept
W3073875730,phylogenetic_tree,hasConcept
W3073875730,lineage_(genetic),hasConcept
W3073875730,resistance_(ecology),hasConcept
W3073875730,ecology,hasConcept
W3073875730,evolutionary_dynamics,hasConcept
W3073875730,phylogenetic_comparative_methods,hasConcept
W3073875730,hydraulic_conductivity,hasConcept
W3073875730,plant_evolution,hasConcept
W3073875730,evolutionary_biology,hasConcept
W3073875730,botany,hasConcept
W3073875730,gene,hasConcept
W3073875730,genome,hasConcept
W3073875730,genetics,hasConcept
W3073875730,sociology,hasConcept
W3073875730,demography,hasConcept
W3073875730,soil_water,hasConcept
W3073875730,neuroscience,hasConcept
W3073875730,population,hasConcept
W3156624423,biology,hasConcept
W3156624423,neuroscience,hasConcept
W3156624423,evolutionary_biology,hasConcept
W3156624423,neuron,hasConcept
W3156624423,genetics,hasConcept
W3182837943,neanderthal,hasConcept
W3182837943,evolutionary_biology,hasConcept
W3182837943,biology,hasConcept
W3182837943,genome,hasConcept
W3182837943,human_genome,hasConcept
W3182837943,hominidae,hasConcept
W3182837943,inference,hasConcept
W3182837943,computer_science,hasConcept
W3182837943,biological_evolution,hasConcept
W3182837943,geography,hasConcept
W3182837943,genetics,hasConcept
W3182837943,gene,hasConcept
W3182837943,artificial_intelligence,hasConcept
W3182837943,archaeology,hasConcept
W3007397157,synteny,hasConcept
W3007397157,biology,hasConcept
W3007397157,gene,hasConcept
W3007397157,phylum,hasConcept
W3007397157,divergence_(linguistics),hasConcept
W3007397157,genetics,hasConcept
W3007397157,evolutionary_biology,hasConcept
W3007397157,sequence_(biology),hasConcept
W3007397157,complete_sequence,hasConcept
W3007397157,genome,hasConcept
W3007397157,philosophy,hasConcept
W3007397157,linguistics,hasConcept
W3161708162,parallel_evolution,hasConcept
W3161708162,biology,hasConcept
W3161708162,adaptation_(eye),hasConcept
W3161708162,natural_selection,hasConcept
W3161708162,evolutionary_biology,hasConcept
W3161708162,arabidopsis,hasConcept
W3161708162,divergence_(linguistics),hasConcept
W3161708162,genetic_divergence,hasConcept
W3161708162,selection_(genetic_algorithm),hasConcept
W3161708162,genetics,hasConcept
W3161708162,gene,hasConcept
W3161708162,phylogenetics,hasConcept
W3161708162,genetic_diversity,hasConcept
W3161708162,population,hasConcept
W3161708162,mutant,hasConcept
W3161708162,linguistics,hasConcept
W3161708162,artificial_intelligence,hasConcept
W3161708162,philosophy,hasConcept
W3161708162,sociology,hasConcept
W3161708162,neuroscience,hasConcept
W3161708162,computer_science,hasConcept
W3161708162,demography,hasConcept
W4308616062,biology,hasConcept
W4308616062,annotation,hasConcept
W4308616062,diversity_(politics),hasConcept
W4308616062,sampling_(signal_processing),hasConcept
W4308616062,evolutionary_biology,hasConcept
W4308616062,computational_biology,hasConcept
W4308616062,genetics,hasConcept
W4308616062,computer_science,hasConcept
W4308616062,anthropology,hasConcept
W4308616062,computer_vision,hasConcept
W4308616062,sociology,hasConcept
W4308616062,filter_(signal_processing),hasConcept
W3110696950,phylogenetics,hasConcept
W3110696950,biology,hasConcept
W3110696950,phylogenetic_tree,hasConcept
W3110696950,evolutionary_biology,hasConcept
W3110696950,inference,hasConcept
W3110696950,genetics,hasConcept
W3110696950,artificial_intelligence,hasConcept
W3110696950,computer_science,hasConcept
W3110696950,gene,hasConcept
W4226000574,metagenomics,hasConcept
W4226000574,biology,hasConcept
W4226000574,abundance_(ecology),hasConcept
W4226000574,sampling_(signal_processing),hasConcept
W4226000574,computational_biology,hasConcept
W4226000574,evolutionary_biology,hasConcept
W4226000574,human_genetics,hasConcept
W4226000574,adaptive_sampling,hasConcept
W4226000574,ecology,hasConcept
W4226000574,genetics,hasConcept
W4226000574,gene,hasConcept
W4226000574,computer_science,hasConcept
W4226000574,statistics,hasConcept
W4226000574,filter_(signal_processing),hasConcept
W4226000574,mathematics,hasConcept
W4226000574,computer_vision,hasConcept
W4226000574,monte_carlo_method,hasConcept
W4389670704,vertebrate,hasConcept
W4389670704,retina,hasConcept
W4389670704,biology,hasConcept
W4389670704,evolutionary_biology,hasConcept
W4389670704,cell_type,hasConcept
W4389670704,neuroscience,hasConcept
W4389670704,cell,hasConcept
W4389670704,genetics,hasConcept
W4389670704,gene,hasConcept
W3089213722,epigenetics,hasConcept
W3089213722,biology,hasConcept
W3089213722,gene,hasConcept
W3089213722,evolutionary_biology,hasConcept
W3089213722,developmental_psychology,hasConcept
W3089213722,neuroscience,hasConcept
W3089213722,psychology,hasConcept
W3089213722,genetics,hasConcept
W3039234910,molecular_clock,hasConcept
W3039234910,biology,hasConcept
W3039234910,phylogenetic_tree,hasConcept
W3039234910,bayesian_probability,hasConcept
W3039234910,bayes'_theorem,hasConcept
W3039234910,sampling_(signal_processing),hasConcept
W3039234910,evolutionary_biology,hasConcept
W3039234910,bayesian_inference,hasConcept
W3039234910,population,hasConcept
W3039234910,effective_population_size,hasConcept
W3039234910,molecular_evolution,hasConcept
W3039234910,computational_biology,hasConcept
W3039234910,artificial_intelligence,hasConcept
W3039234910,computer_science,hasConcept
W3039234910,genetics,hasConcept
